,id,name,state,latitude,longitude,source,dayduration,age,total_spent_Doohickey,total_spent_Gadget,total_spent_Gizmo,total_spent_Widget,total_orders,discount_usage_proportion,email_provider
1428,1429,Kris Schinner,KY,37.9904,-85.4719,Organic,2792,40,573.3406,623.9774,895.8579,1171.5212999999999,17.0,0.23529411764705882,hotmail
1429,1430,Reyna Greenholt,TX,30.7841,-96.2469,Organic,2653,35,494.0965,470.9945,124.4215,570.4348,9.0,0.1111111111111111,yahoo
1430,1431,Mireya Sporer,CA,37.5706,-119.978,Organic,2517,26,638.727,588.923,239.55149999999998,1826.5524,20.0,0.15,hotmail
1431,1432,Willie Nikolaus,OK,35.3527,-97.11,Facebook,3216,32,,,,,,,yahoo
1432,1433,Brennon Gerlach,TX,30.5571,-97.3734,Affiliate,2196,55,1188.7624,338.9416,594.9141,1075.9217999999998,13.0,0.07692307692307693,hotmail
1433,1434,Eladio Steuber,IA,41.6179,-93.4647,Google,2601,54,,,,,,,hotmail
1434,1435,Kiara Bayer,TN,35.0252,-89.5594,Organic,3049,28,851.0287000000001,596.2205,1365.8827,192.7736,13.0,0.0,gmail
1435,1436,Tyrel Runolfsson,IA,41.8659,-90.7244,Twitter,2747,60,0.0,0.0,280.5846,0.0,1.0,1.0,yahoo
1436,1437,Marjolaine Torp,NE,42.7013,-97.0869,Google,2187,30,447.449,986.6457,420.33770000000004,1995.8689,23.0,0.17391304347826086,yahoo
1437,1438,Therese Schuppe,MS,31.1845,-89.4513,Organic,2763,60,0.0,266.6658,70.2753,156.807,4.0,0.25,yahoo
1438,1439,Alayna Conroy,MN,43.9193,-95.995,Facebook,3143,47,,,,,,,gmail
1439,1440,Jean Hickle,OH,41.4018,-82.1417,Twitter,2412,42,,,,,,,hotmail
1440,1441,Ashton Herman,MO,39.6253,-95.0069,Twitter,2860,47,,,,,,,hotmail
1441,1442,Raoul DuBuque,FL,26.4487,-81.2721,Affiliate,2803,57,,,,,,,gmail
1442,1443,Tomasa Hartmann,WI,46.3332,-91.5333,Facebook,3173,52,,,,,,,yahoo
1443,1444,Kaleigh Harris,AZ,32.7213,-114.347,Affiliate,2683,60,420.677,372.0475,152.7754,0.0,3.0,0.3333333333333333,gmail
1444,1445,Cleve Crist,NC,35.4923,-78.2276,Facebook,2564,61,749.3786,0.0,1445.4327,1043.7591,16.0,0.0,gmail
1445,1446,Gaetano Rogahn,MN,47.9038,-94.0995,Twitter,2462,63,279.524,0.0,0.0,169.3572,2.0,0.0,hotmail
1446,1447,Johathan Sanford,MT,47.1241,-111.55,Twitter,3173,40,481.639,1359.5193,146.4028,228.9932,11.0,0.09090909090909091,yahoo
1447,1448,Deron Cremin,CO,38.8777,-107.177,Google,2458,52,93.798,157.3994,344.74109999999996,229.9722,7.0,0.42857142857142855,gmail
1448,1449,Jamar Miller,MT,48.4848,-114.399,Affiliate,2846,65,,,,,,,hotmail
1449,1450,Zachariah Bosco,TX,26.2079,-98.3643,Facebook,2357,47,379.836,188.1684,0.0,82.7914,3.0,0.0,gmail
1450,1451,Electa Stehr,MI,43.4985,-84.8119,Affiliate,2923,51,0.0,0.0,0.0,82.7914,1.0,0.0,gmail
1451,1452,Angeline Romaguera,VA,38.0396,-78.313,Organic,2534,32,630.7866,1728.9028999999998,1194.1100000000001,790.3093000000001,24.0,0.041666666666666664,yahoo
1452,1453,Ted Weber,MO,39.4381,-93.829,Organic,3165,37,990.1404,1108.8303,1334.9665,4524.0178000000005,23.0,0.0,gmail
1453,1454,Arnaldo Rice,MN,43.9438,-94.2441,Twitter,2482,41,700.7857,445.34560000000005,164.1594,765.596,9.0,0.1111111111111111,gmail
1454,1455,Brandyn Deckow,KS,38.8859,-95.0957,Organic,2484,42,,,,,,,yahoo
1455,1456,Reyna Conroy,MI,43.33,-82.5362,Twitter,2461,60,636.6672,684.3648000000001,875.2585,398.85929999999996,16.0,0.125,yahoo
1456,1457,Lydia Schultz,MI,42.5477,-85.9206,Affiliate,2291,30,230.10160000000002,45.2232,0.0,42.5495,4.0,0.25,yahoo
1457,1458,Rex Boehm,CA,37.3669,-120.665,Affiliate,3109,28,,,,,,,hotmail
1458,1459,Jarrett Emard,OK,36.4113,-95.7506,Twitter,2803,56,0.0,933.4134,302.3996,2030.5424,18.0,0.05555555555555555,gmail
1459,1460,Miguel Stoltenberg,WV,39.1291,-78.8882,Twitter,3208,28,,,,,,,gmail
1460,1461,Benny Johnston,SD,43.0903,-98.9564,Facebook,2518,60,,,,,,,gmail
1461,1462,Wilmer Leannon,WA,47.1504,-120.872,Organic,2842,40,,,,,,,yahoo
1462,1463,Adolfo Flatley,NC,36.2594,-79.1616,Facebook,2881,28,713.3742,435.8482,0.0,684.0992,11.0,0.09090909090909091,hotmail
1463,1464,Jarrett Huel,IA,43.3785,-93.6759,Facebook,2198,44,541.0715,719.8154,534.2721,1167.529,17.0,0.11764705882352941,gmail
1464,1465,Meaghan Smith,MN,44.4032,-93.0074,Affiliate,3008,26,,,,,,,yahoo
1465,1466,Monserrate Hermiston,TX,33.8435,-95.9012,Affiliate,2372,25,624.8526,175.2382,0.0,552.358,7.0,0.0,hotmail
1466,1467,Ronny Jacobs,KY,38.3975,-83.6592,Facebook,2766,33,,,,,,,hotmail
1467,1468,Elvie Parisian,WV,39.0706,-80.9073,Organic,3013,46,598.968,605.9625,561.5835999999999,474.76739999999995,7.0,0.14285714285714285,yahoo
1468,1469,Dianna Murray,TX,33.7046,-102.589,Organic,2629,38,,,,,,,gmail
1469,1470,Tanner Walker,GA,33.4727,-82.4802,Affiliate,2196,47,517.9426,0.0,0.0,0.0,1.0,0.0,hotmail
1470,1471,Edyth Roob,TX,33.2287,-99.1953,Affiliate,2222,49,266.4535,678.4441,377.4171,891.2554,10.0,0.0,yahoo
1471,1472,Charity Blick,MO,39.1898,-93.3399,Affiliate,2919,60,0.0,616.7607,716.4923,0.0,5.0,0.2,yahoo
1472,1473,Arvel Lakin,NE,40.3536,-97.2028,Organic,3172,54,816.3668,744.7011,1082.9006,788.1245,16.0,0.0,gmail
1473,1474,Dorthy Becker,VA,37.2789,-80.753,Affiliate,2452,49,1004.1851000000001,519.0224,980.1836000000001,811.4709,17.0,0.11764705882352941,yahoo
1474,1475,Kobe O'Keefe,NC,35.1346,-76.7619,Twitter,3199,59,395.2772,33.3966,0.0,0.0,2.0,0.0,hotmail
1475,1476,Berneice White,NM,34.0696,-103.287,Google,2610,25,188.0888,1983.7338,1108.3132,1209.3533,22.0,0.09090909090909091,gmail
1476,1477,Efrain Mante,AZ,32.4297,-111.332,Google,2938,45,,,,,,,gmail
1477,1478,Vernie Lakin,OH,40.7923,-81.2241,Affiliate,3215,32,,,,,,,yahoo
1478,1479,Colton Kuphal,ND,48.4209,-98.4923,Affiliate,2677,32,0.0,67.1744,0.0,0.0,1.0,0.0,gmail
1479,1480,Floyd Douglas,FL,30.5837,-83.7119,Organic,3192,65,,,,,,,gmail
1480,1481,Erna Aufderhar,TX,30.7143,-94.9024,Twitter,2574,65,209.9881,739.1405,805.1724000000002,224.8125,15.0,0.2,yahoo
1481,1482,Connie Satterfield,MT,45.7516,-108.604,Organic,2183,62,0.0,321.8019,591.6060000000001,212.7475,5.0,0.0,yahoo
1482,1483,Breanna Pollich,GA,33.7375,-85.2354,Affiliate,2766,56,244.6255,1230.4478,275.8658,778.9947999999999,13.0,0.0,yahoo
1483,1484,Ellsworth West,MN,46.5845,-92.994,Affiliate,2297,44,1711.3141,327.14700000000005,320.9209,1316.7337,18.0,0.0,hotmail
1484,1485,Erich Kris,OK,33.8833,-96.2164,Twitter,2590,42,143.3109,195.2104,85.698,164.5262,6.0,0.16666666666666666,gmail
1485,1486,Iva Wuckert,MS,31.1658,-91.2508,Organic,2702,58,409.1854,2507.585,643.8463,1745.559,21.0,0.19047619047619047,hotmail
1486,1487,Garret Schoen,KS,39.2246,-97.4268,Organic,2869,45,227.747,1157.2107,443.01379999999995,503.2491,12.0,0.16666666666666666,hotmail
1487,1488,Matt Kemmer,KS,38.6539,-98.0197,Organic,2372,60,,,,,,,yahoo
1488,1489,Burnice Marks,MT,47.413,-105.774,Affiliate,2910,60,280.2044,0.0,489.46080000000006,0.0,2.0,0.0,hotmail
1489,1490,Waylon Jaskolski,ND,46.885,-102.562,Facebook,2664,35,703.5081,975.2566,678.1344,802.8184000000001,17.0,0.11764705882352941,hotmail
1490,1491,Payton Denesik,KY,38.3291,-82.6988,Google,2139,55,,,,,,,gmail
1491,1492,Jameson Grady,OH,41.3519,-82.8445,Affiliate,2963,50,458.4904,1063.6317,832.7268,519.8057,13.0,0.07692307692307693,yahoo
1492,1493,Mustafa Gleason,CA,38.2941,-120.602,Organic,3004,46,,,,,,,yahoo
1493,1494,Viviane Kovacek,AR,33.9168,-94.3842,Twitter,2874,45,,,,,,,yahoo
1494,1495,Dena Schiller,NC,35.4727,-81.8052,Twitter,2526,34,0.0,0.0,173.5848,0.0,1.0,1.0,yahoo
1495,1496,Eugenia Stroman,NE,42.1307,-102.48,Affiliate,3177,36,,,,,,,yahoo
1496,1497,Jensen Mills,FL,25.8698,-81.1734,Twitter,2638,46,0.0,911.8975,351.618,89.6534,8.0,0.0,yahoo
1497,1498,Giovani Lesch,WY,44.6967,-107.214,Facebook,2197,41,455.80320000000006,78.1198,288.0897,156.3404,6.0,0.5,hotmail
1498,1499,Lauryn Simonis,CO,39.1864,-105.499,Organic,2685,43,363.7806,854.1991,225.9913,221.9453,15.0,0.06666666666666667,yahoo
1499,1500,Kadin Mraz,ND,47.0809,-98.8166,Facebook,3153,32,472.43909999999994,1220.4471999999998,1304.6264999999999,1574.3905,18.0,0.16666666666666666,hotmail
1500,1501,Winona Hickle,CA,37.0224,-120.891,Facebook,2485,49,,,,,,,gmail
1501,1502,Alayna Halvorson,ND,48.3704,-98.9302,Facebook,2244,34,336.47,276.06940000000003,300.7296,142.5485,8.0,0.125,hotmail
1502,1503,Amy Nolan,SC,32.841,-81.2014,Twitter,3067,52,158.7512,343.7718,163.1536,383.29560000000004,7.0,0.2857142857142857,hotmail
1503,1504,Gracie Reichel,MI,42.4576,-84.0451,Organic,2379,45,,,,,,,gmail
1504,1505,Joany Bartell,MI,41.7912,-86.115,Facebook,3161,46,0.0,236.0991,299.782,354.807,3.0,0.0,gmail
1505,1506,Ashlee Douglas,MA,42.4367,-71.8535,Facebook,2223,41,,,,,,,hotmail
1506,1507,Verla Legros,OR,44.3916,-120.938,Facebook,3106,26,82.65870000000001,0.0,183.00350000000003,69.7522,4.0,0.25,gmail
1507,1508,Danial Kohler,TX,32.8856,-94.8105,Google,3026,47,477.682,211.1056,263.9482,357.5452,11.0,0.09090909090909091,hotmail
1508,1509,Henry Rowe,OK,36.012,-96.5595,Twitter,2784,64,186.0906,316.38190000000003,284.5657,535.8716,11.0,0.09090909090909091,yahoo
1509,1510,Evelyn Weissnat,GA,31.9861,-83.3008,Affiliate,3102,27,258.62030000000004,1217.2152,177.2388,226.23450000000005,8.0,0.0,yahoo
1510,1511,Otis Murazik,CA,37.6787,-120.196,Facebook,2638,44,1848.7260999999999,2525.1698,1005.4678,505.7548,25.0,0.08,yahoo
1511,1512,Kade Heathcote,MT,48.0268,-114.513,Twitter,2166,30,305.36750000000006,1025.1078,0.0,1245.4445,9.0,0.2222222222222222,gmail
1512,1513,Hortense Donnelly,WA,47.6827,-118.235,Google,2332,51,159.1495,1238.2615999999998,544.5696,111.336,8.0,0.25,gmail
1513,1514,Shaniya Roob,ID,44.8173,-113.685,Facebook,3076,59,,,,,,,gmail
1514,1515,Mylene Kessler,NC,35.2202,-82.0926,Facebook,2273,56,,,,,,,yahoo
1515,1516,Sydnie Labadie,KY,36.8504,-87.956,Facebook,2718,59,466.8999,3975.5570000000002,515.7972,1505.4468,21.0,0.14285714285714285,hotmail
1516,1517,Clifton Tremblay,MT,46.7722,-104.714,Organic,2359,63,0.0,0.0,137.865,36.6088,3.0,0.0,gmail
1517,1518,Serena Ziemann,WA,45.8194,-120.422,Affiliate,2229,56,191.9511,759.7361,229.1978,1909.9741,15.0,0.06666666666666667,gmail
1518,1519,Ashley Price,IA,41.1167,-95.3385,Google,2419,37,88.5516,0.0,164.0663,210.1533,4.0,0.0,gmail
1519,1520,Vilma Bednar,AL,32.0651,-85.7054,Facebook,2179,51,,,,,,,gmail
1520,1521,Terry Lehner,SD,43.9631,-99.5404,Facebook,2448,48,,,,,,,hotmail
1521,1522,Edmund Adams,NY,43.1265,-74.08,Organic,3152,27,147.3603,315.23900000000003,3932.3546999999994,3459.252,16.0,0.1875,gmail
1522,1523,Mathilde Weissnat,NC,35.5943,-77.0982,Facebook,3032,25,215.29389999999998,0.0,153.3624,184.6741,7.0,0.0,hotmail
1523,1524,Emma Crona,CA,39.8353,-123.13,Google,3164,55,,,,,,,yahoo
1524,1525,Quentin Morar,WI,44.0338,-90.0817,Facebook,2286,33,,,,,,,hotmail
1525,1526,Tyson Stehr,ME,44.2287,-69.6215,Twitter,2394,33,0.0,89.0708,354.4075,686.3996999999999,8.0,0.25,gmail
1526,1527,Annabell Tremblay,MN,47.8437,-96.739,Google,2465,61,252.01190000000003,1649.9134,1260.171,0.0,16.0,0.125,gmail
1527,1528,Donny Murazik,GA,34.0541,-83.7507,Organic,3118,44,391.0825,1289.959,576.2632,586.4412,18.0,0.0,hotmail
1528,1529,Deontae Brown,IN,40.8422,-86.4464,Google,2692,35,1036.0511,538.8956,558.5983,1414.1741,22.0,0.13636363636363635,gmail
1529,1530,Meta Abbott,IA,40.7876,-91.9681,Facebook,2755,47,,,,,,,hotmail
1530,1531,Jabari Schimmel,MI,45.7504,-86.9129,Affiliate,2774,52,120.8264,687.0498,524.6799,92.2056,9.0,0.0,gmail
1531,1532,Marquis Fisher,ND,46.9344,-102.877,Google,2907,41,0.0,165.4902,89.0135,0.0,2.0,0.5,gmail
1532,1533,Alexanne Klocko,IL,39.7105,-90.6077,Google,2296,33,893.7469000000001,179.9616,1757.6027,718.7088,18.0,0.1111111111111111,gmail
1533,1534,Chelsie Bergstrom,ID,42.6514,-114.867,Affiliate,3054,66,0.0,276.0125,0.0,50.9017,2.0,0.0,yahoo
1534,1535,Eleonore Towne,CO,39.5933,-106.02,Twitter,2256,33,362.79190000000006,324.81600000000003,0.0,0.0,5.0,0.2,yahoo
1535,1536,Reece Kozey,WI,43.8634,-88.6968,Organic,2184,45,429.7962,1060.8717000000001,577.2879,1092.5535,14.0,0.14285714285714285,gmail
1536,1537,Jessyca Mayert,WV,38.8217,-81.3836,Organic,2660,51,958.8408000000001,3358.4575999999997,969.2535,2006.0237,28.0,0.03571428571428571,gmail
1537,1538,Blanche Bednar,AK,58.2438,-134.296,Facebook,2673,47,91.3092,1659.4433,807.9048,1414.7314000000001,16.0,0.1875,hotmail
1538,1539,Jean Zulauf,NY,43.151,-78.5805,Twitter,2229,25,,,,,,,yahoo
1539,1540,Blaze Barrows,TN,35.7706,-84.9296,Facebook,2775,26,,,,,,,hotmail
1540,1541,Dudley Upton,KY,38.3971,-84.7471,Affiliate,2489,44,147.60829999999999,348.3612,137.48250000000002,182.2336,9.0,0.0,gmail
1541,1542,Camille Koepp,TX,33.2655,-96.3047,Organic,2879,48,0.0,311.6478,375.90090000000004,193.0825,5.0,0.0,yahoo
1542,1543,Madelyn Hermann,CO,37.7643,-106.799,Google,2288,65,0.0,0.0,346.1208,668.6684,6.0,0.16666666666666666,hotmail
1543,1544,Lionel Stoltenberg,LA,31.8048,-93.3723,Organic,3053,26,,,,,,,yahoo
1544,1545,Kendall Dare,CO,38.0211,-102.302,Twitter,2794,35,70.4356,176.609,92.0998,286.5872,8.0,0.0,hotmail
1545,1546,Casimer Ward,WI,44.6888,-87.9904,Google,2585,46,,,,,,,yahoo
1546,1547,Monique Cummerata,WA,47.3486,-119.986,Facebook,2408,34,391.9619,226.116,546.5582,482.55060000000003,7.0,0.2857142857142857,gmail
1547,1548,Ethyl Zboncak,TX,30.6165,-102.566,Organic,2658,36,88.5516,1191.2779,135.5355,334.125,11.0,0.36363636363636365,hotmail
1548,1549,Javon Jast,NE,41.5702,-101.388,Organic,2995,34,0.0,0.0,0.0,125.494,1.0,0.0,gmail
1549,1550,Rosina Von,CA,39.8311,-121.707,Organic,2637,26,,,,,,,hotmail
1550,1551,Nannie Boehm,NC,35.2979,-80.7213,Affiliate,2711,41,,,,,,,hotmail
1551,1552,Albert Padberg,MO,38.9807,-90.9635,Google,2564,33,,,,,,,gmail
1552,1553,Litzy Schmitt,WI,45.1794,-91.0828,Facebook,2628,55,,,,,,,hotmail
1553,1554,Bernadette Friesen,AR,35.0853,-90.2468,Twitter,3032,34,,,,,,,hotmail
1554,1555,Reba Howell,TX,29.4832,-98.8856,Affiliate,3076,54,343.5712,40.597,257.4998,693.7586,10.0,0.0,gmail
1555,1556,Araceli Bechtelar,CO,37.3365,-108.49,Facebook,2807,44,1081.6088,977.9112,1824.4633,755.2749,28.0,0.14285714285714285,hotmail
1556,1557,Christy Gutkowski,CA,38.368,-121.905,Facebook,2326,65,100.76160000000002,357.6027,357.6657,0.0,6.0,0.0,yahoo
1557,1558,Halie Adams,CO,37.5996,-105.844,Facebook,2186,60,,,,,,,gmail
1558,1559,Victoria Weissnat,WI,44.5591,-88.7704,Facebook,2476,47,1402.4375,547.0116,835.5347,965.7117999999999,25.0,0.04,gmail
1559,1560,Jerel Miller,WI,44.6577,-91.5437,Google,2548,25,,,,,,,yahoo
1560,1561,Juliet Hermiston,VA,36.944,-81.0829,Google,2937,26,809.1288,1007.8687,322.6866,771.2933,15.0,0.13333333333333333,hotmail
1561,1562,Alanna Lockman,IA,42.4937,-91.6678,Affiliate,2364,39,720.0902000000001,535.6967999999999,0.0,243.39280000000002,7.0,0.0,yahoo
1562,1563,Bell Waelchi,OK,35.204,-94.7006,Organic,2794,55,1240.4818,944.9878,367.9933,710.8672,21.0,0.09523809523809523,yahoo
1563,1564,Paula Dibbert,NE,41.3055,-96.2078,Organic,3198,36,,,,,,,hotmail
1564,1565,Jeanne Walker,IA,41.3315,-94.7418,Organic,2588,36,,,,,,,gmail
1565,1566,Myles Brekke,AK,63.4481,-148.835,Facebook,2562,40,,,,,,,hotmail
1566,1567,Kirsten Corkery,PA,41.348,-76.3171,Google,3203,25,,,,,,,hotmail
1567,1568,Heath Prohaska,CO,39.068,-104.888,Affiliate,2975,32,,,,,,,yahoo
1568,1569,Winnifred Schinner,CA,38.0442,-121.448,Affiliate,2285,42,0.0,116.7352,301.5091,0.0,4.0,0.0,yahoo
1569,1570,Andrew Macejkovic,NY,43.4395,-75.313,Organic,2811,61,692.7791,4183.1532,490.5844,644.606,11.0,0.09090909090909091,hotmail
1570,1571,Selina Dach,MN,46.3688,-94.5771,Facebook,2418,61,732.82,1019.4043,1916.8176,4525.1371,23.0,0.043478260869565216,yahoo
1571,1572,Jana McKenzie,LA,32.3277,-91.7883,Affiliate,2971,41,268.4819,1491.7266,661.3652,357.7916,14.0,0.0,gmail
1572,1573,Porter Lowe,AL,32.1275,-86.8249,Twitter,3129,60,614.9998,615.1649,1061.0899,815.582,14.0,0.0,yahoo
1573,1574,Tito Metz,WA,46.8897,-119.644,Twitter,3065,39,205.05970000000002,0.0,119.73509999999999,0.0,4.0,0.25,hotmail
1574,1575,Dylan Kertzmann,AL,34.3121,-86.0188,Affiliate,3152,61,433.8502,0.0,0.0,0.0,1.0,0.0,yahoo
1575,1576,Milton Schiller,MO,37.8714,-92.4308,Affiliate,2386,43,,,,,,,hotmail
1576,1577,Omari O'Conner,MA,42.2612,-70.8939,Google,2270,32,0.0,269.3784,76.829,0.0,2.0,0.0,gmail
1577,1578,Reta Mosciski,NY,42.7078,-76.4247,Organic,2298,64,,,,,,,gmail
1578,1579,Jena Schoen,IA,42.5332,-95.9045,Facebook,2782,32,553.6534,563.263,300.1032,0.0,5.0,0.0,gmail
1579,1580,Lindsay Stark,AL,32.6074,-86.1121,Twitter,2807,31,127.3196,112.6526,650.315,701.4786,8.0,0.25,gmail
1580,1581,Orval Zieme,SD,44.7076,-100.178,Facebook,2279,45,0.0,657.5463,852.5129999999999,587.2678,11.0,0.09090909090909091,hotmail
1581,1582,Makayla Feest,GA,31.4587,-82.139,Google,2700,62,102.3702,0.0,0.0,351.54949999999997,4.0,0.25,gmail
1582,1583,Bernadette Brown,IN,39.3656,-84.8506,Facebook,2511,27,385.217,1042.6317,0.0,284.4075,8.0,0.0,yahoo
1583,1584,Kristoffer Blanda,FL,30.7872,-87.0486,Facebook,2849,26,,,,,,,yahoo
1584,1585,Danika White,WA,47.1321,-118.526,Affiliate,2664,48,701.2649000000001,995.5037,1815.1344,3160.9375999999997,34.0,0.11764705882352941,hotmail
1585,1586,Bethany Gusikowski,MT,47.8067,-110.097,Google,3117,54,0.0,1418.2622000000001,677.0959,1555.1331,14.0,0.14285714285714285,yahoo
1586,1587,Erick Yost,NY,42.78,-78.7297,Google,2294,65,403.11,800.0799999999999,1624.3611,0.0,13.0,0.23076923076923078,hotmail
1587,1588,Scottie Schmidt,TX,30.1642,-100.02,Google,2947,41,940.444,664.9684,146.4435,1096.1297,14.0,0.21428571428571427,hotmail
1588,1589,Rebeka Tromp,MS,34.3064,-89.653,Affiliate,2461,63,862.6016,74.0356,1115.0717,426.0493,11.0,0.0,gmail
1589,1590,Tommie Turner,TX,31.7038,-96.1187,Google,2990,40,1045.0084000000002,630.5854,0.0,1344.9619,11.0,0.09090909090909091,hotmail
1590,1591,Natasha Abbott,MN,44.9953,-93.6414,Organic,2617,66,891.3364999999999,669.9204,541.0418,472.78880000000004,13.0,0.15384615384615385,yahoo
1591,1592,Nathan Waters,NE,41.762,-99.2775,Google,2159,49,209.40300000000002,1600.2939000000001,888.1899,983.4846,16.0,0.0625,hotmail
1592,1593,Marquis Roob,NE,40.4016,-98.7812,Twitter,2379,48,1075.2441,3180.1159000000002,2288.4586,1963.6712,36.0,0.1111111111111111,gmail
1593,1594,Khalil Pacocha,ND,48.9263,-99.0443,Affiliate,2602,38,,,,,,,hotmail
1594,1595,Olga Yost,PA,39.9552,-76.9656,Organic,2130,27,449.226,1222.947,0.0,0.0,4.0,0.25,yahoo
1595,1596,Lisette Wiza,CO,38.1777,-107.789,Affiliate,2427,61,97.8502,1155.7138,1911.0462,659.064,11.0,0.18181818181818182,yahoo
1596,1597,Tanya Connelly,ND,47.1158,-98.194,Google,2733,30,956.7446,506.0452,1321.7207,1293.138,20.0,0.05,yahoo
1597,1598,Paxton Glover,OK,34.8068,-96.3324,Google,2354,32,493.0491999999999,0.0,197.5564,0.0,2.0,0.5,gmail
1598,1599,Justina Ullrich,CO,39.2305,-104.397,Google,2266,40,527.2584,294.9821,857.3856000000001,0.0,9.0,0.1111111111111111,yahoo
1599,1600,Anderson Stoltenberg,MA,42.0338,-71.663,Facebook,2819,42,234.6495,126.5067,89.1087,125.494,6.0,0.16666666666666666,yahoo
1600,1601,Olaf Sipes,NC,36.1577,-76.9172,Google,2254,47,700.5164,794.5001,1072.02,404.64009999999996,21.0,0.09523809523809523,gmail
1601,1602,Abel Russel,MT,46.5779,-111.228,Organic,2917,33,625.9382,1141.0325,745.2515999999999,563.7999,27.0,0.07407407407407407,gmail
1602,1603,Lula Rutherford,MT,48.3965,-114.408,Twitter,2323,30,0.0,755.5229999999999,321.9583,349.8786,5.0,0.0,gmail
1603,1604,Nelle Swaniawski,KS,38.1592,-95.5663,Google,2673,29,,,,,,,yahoo
1604,1605,Salma Treutel,MN,48.4096,-95.5801,Affiliate,3061,63,,,,,,,hotmail
1605,1606,Alden Bednar,IN,40.9809,-86.923,Google,2611,45,0.0,0.0,0.0,291.2496,1.0,1.0,gmail
1606,1607,Monty Abshire,ND,46.9384,-99.5487,Google,2756,46,,,,,,,hotmail
1607,1608,Edwina VonRueden,LA,30.2243,-93.5876,Affiliate,2456,40,0.0,808.6668,1296.7232,369.2033,10.0,0.0,gmail
1608,1609,Krista Bechtelar,ME,44.4086,-68.4236,Affiliate,3128,58,,,,,,,gmail
1609,1610,Heath Dare,WY,41.0088,-105.562,Organic,2379,37,757.7149,1350.6369,720.2260000000001,1924.6797,18.0,0.05555555555555555,gmail
1610,1611,Nicolas Goyette,NC,35.7387,-81.8208,Organic,2443,52,391.4008,725.4617000000001,353.0359,201.82549999999998,7.0,0.0,gmail
1611,1612,Elmer Klocko,NM,32.5135,-104.946,Organic,2942,35,281.394,488.026,300.5605,73.2176,6.0,0.0,yahoo
1612,1613,Art Doyle,CO,38.4278,-106.534,Organic,2731,62,1003.936,502.4602,696.3752999999999,1992.1734000000001,17.0,0.11764705882352941,gmail
1613,1614,Sallie Wehner,AZ,31.5035,-111.285,Affiliate,3015,50,128.0136,0.0,0.0,170.198,2.0,1.0,yahoo
1614,1615,Sandy Feest,MN,43.9863,-94.1852,Google,2358,41,364.3952,0.0,230.487,169.3572,3.0,0.0,yahoo
1615,1616,Fritz Dickens,WI,45.3064,-91.8775,Twitter,2332,34,916.7792000000001,352.1189,660.6803,78.2198,10.0,0.2,hotmail
1616,1617,Dameon Nicolas,ID,43.0243,-112.825,Google,2323,41,213.356,0.0,129.3746,281.84299999999996,8.0,0.25,yahoo
1617,1618,Alisa Schmitt,CO,39.8615,-108.267,Google,2690,57,,,,,,,hotmail
1618,1619,Kacey Jones,NM,33.6275,-105.899,Facebook,2762,28,0.0,197.99640000000002,300.3448,256.07680000000005,6.0,0.0,gmail
1619,1620,Mathias Maggio,PA,39.916,-75.3584,Facebook,2241,54,151.9344,0.0,0.0,0.0,1.0,0.0,gmail
1620,1621,Jean Christiansen,NM,34.8792,-103.076,Affiliate,2431,57,,,,,,,yahoo
1621,1622,Ceasar Harvey,OH,39.2079,-83.1294,Facebook,2941,60,0.0,480.6368,406.7106,517.2157,10.0,0.2,hotmail
1622,1623,Cleveland Russel,ND,48.4928,-100.679,Facebook,2260,47,529.7297,643.8342,277.25620000000004,454.4329,15.0,0.13333333333333333,yahoo
1623,1624,Kimberly Brakus,MT,47.3163,-111.267,Twitter,2425,49,379.113,656.8911,164.8631,461.6635,16.0,0.0625,gmail
1624,1625,Demetris Hauck,PA,40.3703,-76.7599,Google,2262,27,95.1825,85.7228,0.0,413.83360000000005,4.0,0.0,hotmail
1625,1626,Ricardo Gutkowski,KS,38.3587,-97.92,Facebook,2702,43,,,,,,,hotmail
1626,1627,Sydnie Connelly,GA,32.0772,-84.0685,Google,2631,57,63.6598,134.27159999999998,0.0,0.0,2.0,0.0,gmail
1627,1628,Orlando Conroy,OH,40.1744,-82.5929,Google,2358,38,48.9251,121.48270000000001,274.926,1286.6458,11.0,0.0,yahoo
1628,1629,Consuelo Streich,CO,39.8006,-106.267,Affiliate,2808,34,242.6715,0.0,230.9036,4078.8107,9.0,0.1111111111111111,hotmail
1629,1630,Noelia Lynch,IL,39.0317,-88.4205,Organic,2308,64,0.0,166.983,254.52280000000002,0.0,3.0,0.0,yahoo
1630,1631,Lauryn Zieme,OH,40.8827,-84.1866,Facebook,3052,34,,,,,,,hotmail
1631,1632,Ephraim Pfannerstill,NC,35.8028,-80.4883,Organic,2778,58,672.8954,244.73040000000003,61.0753,563.634,7.0,0.2857142857142857,gmail
1632,1633,Tobin Braun,OH,39.2667,-83.0359,Google,3128,28,0.0,0.0,445.0675,0.0,1.0,0.0,gmail
1633,1634,Emerson O'Keefe,MT,47.9625,-106.082,Affiliate,2698,25,,,,,,,gmail
1634,1635,Shad Welch,TN,36.6097,-85.0546,Organic,2357,45,,,,,,,yahoo
1635,1636,Sandra Maggio,CA,37.2865,-121.863,Facebook,3061,41,499.8865,801.5499000000001,1372.462,714.2188,23.0,0.0,yahoo
