id,name,email,city,state,zip,birth_date,latitude,longitude,source,dayduration,age
1552,Albert Padberg,padberg-albert@gmail.com,Troy,MO,63379,1991-07-19,38.9807,-90.9635,Google,2561,33
1553,Litzy Schmitt,schmitt.litzy@hotmail.com,Holcombe,WI,54745,1969-03-05,45.1794,-91.0828,Facebook,2625,55
1554,Bernadette Friesen,bernadette.friesen@hotmail.com,Proctor,AR,72376,1990-05-09,35.0853,-90.2468,Twitter,3029,34
1555,Reba Howell,howell-reba@gmail.com,Rio Medina,TX,78066,1970-10-10,29.4832,-98.8856,Affiliate,3073,54
1556,Araceli Bechtelar,araceli.bechtelar@hotmail.com,Cortez,CO,81321,1980-03-25,37.3365,-108.49,Facebook,2804,44
1557,Christy Gutkowski,christy.gutkowski@yahoo.com,Vacaville,CA,95687,1959-01-25,38.368,-121.905,Facebook,2323,65
1558,Halie Adams,halie-adams@gmail.com,Mosca,CO,81146,1964-08-09,37.5996,-105.844,Facebook,2183,60
1559,Victoria Weissnat,weissnat-victoria@gmail.com,Clintonville,WI,54929,1977-02-22,44.5591,-88.7704,Facebook,2473,47
1560,Jerel Miller,jerel.miller@yahoo.com,Eleva,WI,54738,1999-08-02,44.6577,-91.5437,Google,2545,25
1561,Juliet Hermiston,juliet.hermiston@hotmail.com,Wytheville,VA,24382,1998-05-07,36.944,-81.0829,Google,2934,26
1562,Alanna Lockman,alanna.lockman@yahoo.com,Winthrop,IA,50682,1985-04-15,42.4937,-91.6678,Affiliate,2361,39
1563,Bell Waelchi,waelchi.bell@yahoo.com,Spiro,OK,74959,1969-02-13,35.204,-94.7006,Organic,2791,55
1564,Paula Dibbert,dibbert.paula@hotmail.com,Omaha,NE,68022,1988-06-09,41.3055,-96.2078,Organic,3195,36
1565,Jeanne Walker,walker.jeanne@gmail.com,Anita,IA,50020,1988-01-16,41.3315,-94.7418,Organic,2585,36
1566,Myles Brekke,myles.brekke@hotmail.com,Denali National Park and Preserve,AK,99755,1984-05-28,63.4481,-148.835,Facebook,2559,40
1567,Kirsten Corkery,corkery-kirsten@hotmail.com,Benton,PA,17814,1999-10-14,41.348,-76.3171,Google,3200,25
1568,Heath Prohaska,heath.prohaska@yahoo.com,Monument,CO,80132,1992-10-03,39.068,-104.888,Affiliate,2972,32
1569,Winnifred Schinner,schinner-winnifred@yahoo.com,Stockton,CA,95219,1982-03-07,38.0442,-121.448,Affiliate,2282,42
1570,Andrew Macejkovic,macejkovic.andrew@hotmail.com,Boonville,NY,13309,1963-01-05,43.4395,-75.313,Organic,2808,61
1571,Selina Dach,dach-selina@yahoo.com,Pillager,MN,56473,1963-11-07,46.3688,-94.5771,Facebook,2415,61
1572,Jana McKenzie,jana.mckenzie@gmail.com,Mangham,LA,71259,1983-08-01,32.3277,-91.7883,Affiliate,2968,41
1573,Porter Lowe,lowe.porter@yahoo.com,Sardis,AL,36775,1964-04-30,32.1275,-86.8249,Twitter,3126,60
1574,Tito Metz,metz-tito@hotmail.com,Royal City,WA,99357,1985-10-18,46.8897,-119.644,Twitter,3062,39
1575,Dylan Kertzmann,kertzmann.dylan@yahoo.com,Crossville,AL,35962,1963-07-27,34.3121,-86.0188,Affiliate,3149,61
1576,Milton Schiller,milton.schiller@hotmail.com,Richland,MO,65556,1981-09-24,37.8714,-92.4308,Affiliate,2383,43
1577,Omari O'Conner,o-conner-omari@gmail.com,Hingham,MA,2043,1992-02-07,42.2612,-70.8939,Google,2267,32
1578,Reta Mosciski,reta.mosciski@gmail.com,Moravia,NY,13118,1960-04-24,42.7078,-76.4247,Organic,2295,64
1579,Jena Schoen,jena.schoen@gmail.com,Pierson,IA,51048,1992-01-28,42.5332,-95.9045,Facebook,2779,32
1580,Lindsay Stark,lindsay.stark@gmail.com,Wetumpka,AL,36092,1993-12-25,32.6074,-86.1121,Twitter,2804,31
1581,Orval Zieme,orval-zieme@hotmail.com,Onida,SD,57564,1979-06-30,44.7076,-100.178,Facebook,2276,45
1582,Makayla Feest,makayla.feest@gmail.com,Patterson,GA,31557,1962-03-24,31.4587,-82.139,Google,2697,62
1583,Bernadette Brown,brown-bernadette@yahoo.com,West Harrison,IN,47060,1997-12-17,39.3656,-84.8506,Facebook,2508,27
1584,Kristoffer Blanda,kristoffer.blanda@yahoo.com,Milton,FL,32570,1998-08-15,30.7872,-87.0486,Facebook,2846,26
1585,Danika White,white-danika@hotmail.com,Ritzville,WA,99169,1976-08-17,47.1321,-118.526,Affiliate,2661,48
1586,Bethany Gusikowski,gusikowski-bethany@yahoo.com,Geraldine,MT,59446,1970-01-11,47.8067,-110.097,Google,3114,54
1587,Erick Yost,yost.erick@hotmail.com,Orchard Park,NY,14127,1959-10-17,42.78,-78.7297,Google,2291,65
1588,Scottie Schmidt,scottie.schmidt@hotmail.com,Rocksprings,TX,78880,1983-12-16,30.1642,-100.02,Google,2944,41
1589,Rebeka Tromp,rebeka-tromp@gmail.com,Taylor,MS,38673,1961-07-11,34.3064,-89.653,Affiliate,2458,63
1590,Tommie Turner,turner-tommie@hotmail.com,Fairfield,TX,75840,1984-08-27,31.7038,-96.1187,Google,2987,40
1591,Natasha Abbott,natasha-abbott@yahoo.com,Maple Plain,MN,55359,1958-11-16,44.9953,-93.6414,Organic,2614,66
1592,Nathan Waters,waters.nathan@hotmail.com,Burwell,NE,68823,1975-11-13,41.762,-99.2775,Google,2156,49
1593,Marquis Roob,roob-marquis@gmail.com,Minden,NE,68959,1976-09-06,40.4016,-98.7812,Twitter,2376,48
1594,Khalil Pacocha,pacocha-khalil@hotmail.com,Sarles,ND,58372,1986-11-20,48.9263,-99.0443,Affiliate,2599,38
1595,Olga Yost,yost.olga@yahoo.com,East Berlin,PA,17316,1997-11-04,39.9552,-76.9656,Organic,2127,27
1596,Lisette Wiza,wiza.lisette@yahoo.com,Ridgway,CO,81432,1963-07-10,38.1777,-107.789,Affiliate,2424,61
1597,Tanya Connelly,connelly.tanya@yahoo.com,Dazey,ND,58429,1994-08-25,47.1158,-98.194,Google,2730,30
1598,Paxton Glover,glover-paxton@gmail.com,Allen,OK,74825,1992-09-03,34.8068,-96.3324,Google,2351,32
1599,Justina Ullrich,ullrich-justina@yahoo.com,Elbert,CO,80106,1984-08-01,39.2305,-104.397,Google,2263,40
1600,Anderson Stoltenberg,stoltenberg-anderson@yahoo.com,Uxbridge,MA,1569,1982-05-16,42.0338,-71.663,Facebook,2816,42
1601,Olaf Sipes,olaf.sipes@gmail.com,Colerain,NC,27924,1977-04-06,36.1577,-76.9172,Google,2251,47
1602,Abel Russel,abel-russel@gmail.com,White Sulphur Springs,MT,59645,1991-06-19,46.5779,-111.228,Organic,2914,33
1603,Lula Rutherford,rutherford.lula@gmail.com,Whitefish,MT,59937,1994-10-14,48.3965,-114.408,Twitter,2320,30
1604,Nelle Swaniawski,swaniawski-nelle@yahoo.com,Le Roy,KS,66857,1995-11-03,38.1592,-95.5663,Google,2670,29
1605,Salma Treutel,treutel-salma@hotmail.com,Grygla,MN,56727,1961-01-25,48.4096,-95.5801,Affiliate,3058,63
1606,Alden Bednar,bednar.alden@gmail.com,Francesville,IN,47946,1979-02-26,40.9809,-86.923,Google,2608,45
1607,Monty Abshire,monty-abshire@hotmail.com,Tappen,ND,58487,1978-06-17,46.9384,-99.5487,Google,2753,46
1608,Edwina VonRueden,edwina.vonrueden@gmail.com,Vinton,LA,70668,1984-07-04,30.2243,-93.5876,Affiliate,2453,40
1609,Krista Bechtelar,krista.bechtelar@gmail.com,Trenton,ME,4605,1966-04-06,44.4086,-68.4236,Affiliate,3125,58
1610,Heath Dare,heath-dare@gmail.com,Tie Siding,WY,82084,1987-08-29,41.0088,-105.562,Organic,2376,37
1611,Nicolas Goyette,goyette.nicolas@gmail.com,Morganton,NC,28655,1972-03-11,35.7387,-81.8208,Organic,2440,52
1612,Elmer Klocko,klocko.elmer@yahoo.com,Dell City,NM,79837,1989-05-15,32.5135,-104.946,Organic,2939,35
1613,Art Doyle,doyle-art@gmail.com,Gunnison,CO,81230,1962-09-10,38.4278,-106.534,Organic,2728,62
1614,Sallie Wehner,sallie.wehner@yahoo.com,Nogales,AZ,85621,1974-12-27,31.5035,-111.285,Affiliate,3012,50
1615,Sandy Feest,feest-sandy@yahoo.com,Vernon Center,MN,56090,1983-03-25,43.9863,-94.1852,Google,2355,41
1616,Fritz Dickens,fritz.dickens@hotmail.com,Hillsdale,WI,54733,1990-04-18,45.3064,-91.8775,Twitter,2329,34
1617,Dameon Nicolas,nicolas.dameon@yahoo.com,Aberdeen,ID,83210,1983-09-26,43.0243,-112.825,Google,2320,41
1618,Alisa Schmitt,alisa-schmitt@hotmail.com,Rifle,CO,81650,1967-06-19,39.8615,-108.267,Google,2687,57
1619,Kacey Jones,jones-kacey@gmail.com,Carrizozo,NM,88301,1996-02-26,33.6275,-105.899,Facebook,2759,28
1620,Mathias Maggio,maggio-mathias@gmail.com,Springfield,PA,19064,1970-03-23,39.916,-75.3584,Facebook,2238,54
1621,Jean Christiansen,jean.christiansen@yahoo.com,Broadview,NM,88112,1967-05-11,34.8792,-103.076,Affiliate,2428,57
1622,Ceasar Harvey,harvey.ceasar@hotmail.com,Bainbridge,OH,45612,1964-12-29,39.2079,-83.1294,Facebook,2938,60
1623,Cleveland Russel,cleveland.russel@yahoo.com,Towner,ND,58788,1977-11-14,48.4928,-100.679,Facebook,2257,47
1624,Kimberly Brakus,brakus-kimberly@gmail.com,Great Falls,MT,59405,1975-05-21,47.3163,-111.267,Twitter,2422,49
1625,Demetris Hauck,demetris.hauck@hotmail.com,Harrisburg,PA,17112,1997-05-06,40.3703,-76.7599,Google,2259,27
1626,Ricardo Gutkowski,gutkowski-ricardo@hotmail.com,Windom,KS,67491,1981-06-02,38.3587,-97.92,Facebook,2699,43
1627,Sydnie Connelly,sydnie-connelly@gmail.com,Americus,GA,31709,1967-06-17,32.0772,-84.0685,Google,2628,57
1628,Orlando Conroy,conroy-orlando@yahoo.com,Johnstown,OH,43031,1986-08-15,40.1744,-82.5929,Google,2355,38
1629,Consuelo Streich,consuelo.streich@hotmail.com,Silverthorne,CO,80498,1990-07-31,39.8006,-106.267,Affiliate,2805,34
1630,Noelia Lynch,noelia.lynch@yahoo.com,Dieterich,IL,62424,1960-08-10,39.0317,-88.4205,Organic,2305,64
1631,Lauryn Zieme,zieme-lauryn@hotmail.com,Columbus Grove,OH,45830,1990-10-24,40.8827,-84.1866,Facebook,3049,34
1632,Ephraim Pfannerstill,ephraim-pfannerstill@gmail.com,Mocksville,NC,27028,1966-02-14,35.8028,-80.4883,Organic,2775,58
1633,Tobin Braun,braun-tobin@gmail.com,Chillicothe,OH,45601,1996-04-12,39.2667,-83.0359,Google,3125,28
1634,Emerson O'Keefe,emerson-o-keefe@gmail.com,Wolf Point,MT,59201,1999-07-13,47.9625,-106.082,Affiliate,2695,25
1635,Shad Welch,welch-shad@yahoo.com,Pall Mall,TN,38577,1979-05-04,36.6097,-85.0546,Organic,2354,45
1636,Sandra Maggio,sandra.maggio@yahoo.com,San Jose,CA,95136,1983-12-13,37.2865,-121.863,Facebook,3058,41
1637,Cecelia Herzog,herzog-cecelia@hotmail.com,Pottersville,MO,65790,1992-05-05,36.6982,-92.1128,Google,3001,32
1638,Mollie Bogan,mollie.bogan@hotmail.com,Statesboro,GA,30458,1961-05-24,32.4484,-81.8748,Google,2779,63
1639,Jarred Mraz,jarred-mraz@gmail.com,Rosenberg,TX,77471,1963-07-19,29.587,-95.8322,Facebook,2286,61
1640,Kyler Altenwerth,kyler-altenwerth@yahoo.com,Mer Rouge,LA,71261,1993-05-10,32.7712,-91.7137,Twitter,3120,31
1641,Gregorio Terry,terry-gregorio@gmail.com,Philip,SD,57567,1992-06-06,43.9268,-101.796,Facebook,2603,32
1642,Merl Steuber,merl-steuber@gmail.com,Plainville,KS,67663,1972-01-19,39.3069,-99.3298,Affiliate,2397,52
1643,Horacio Smith,smith-horacio@gmail.com,Chattanooga,TN,37416,1968-02-28,35.0778,-85.18,Facebook,2574,56
1644,Laura Hills,laura.hills@gmail.com,Greentown,PA,18426,1999-05-21,41.3652,-75.2522,Google,2183,25
1645,Missouri Grimes,missouri-grimes@gmail.com,Perris,CA,92570,1980-12-18,33.7798,-117.416,Organic,2383,44
1646,Trey Waters,waters-trey@hotmail.com,Floyd,IA,50435,1968-01-08,43.1617,-92.779,Google,2693,56
1647,Jamel Stanton,jamel.stanton@yahoo.com,Leoma,TN,38468,1985-05-16,35.1246,-87.3506,Google,2303,39
1648,Ayla Jacobi,jacobi-ayla@gmail.com,Dakota City,NE,68731,1977-03-19,42.3858,-96.4448,Twitter,2423,47
1649,Carolyne Leuschke,carolyne-leuschke@hotmail.com,Andover,OH,44003,1964-01-31,41.5781,-80.6318,Facebook,2523,60
1650,Lyda Schulist,lyda-schulist@hotmail.com,Ackworth,IA,50001,1963-12-02,41.3836,-93.3694,Organic,2996,61
1651,Pink Littel,pink.littel@yahoo.com,Clay City,KY,40312,1996-12-16,37.8261,-83.9551,Facebook,2484,28
1652,Arielle Dach,dach-arielle@hotmail.com,Banner,WY,82832,1985-07-11,44.7552,-106.674,Affiliate,3167,39
1653,Roscoe Luettgen,luettgen-roscoe@gmail.com,Merrill,WI,54452,1986-07-24,45.1756,-89.4512,Google,2945,38
1654,Braulio Jacobs,jacobs-braulio@gmail.com,Del Rio,TX,78840,1967-10-02,29.6336,-100.924,Google,2403,57
1655,Yvonne Ryan,yvonne.ryan@yahoo.com,Presque Isle,ME,4769,1976-05-08,46.6409,-67.9688,Affiliate,2149,48
1656,Ruthe Gottlieb,gottlieb-ruthe@yahoo.com,Wibaux,MT,59353,1991-08-07,46.9913,-104.275,Affiliate,2940,33
1657,Ivory Ebert,ebert.ivory@gmail.com,Narvon,PA,17555,1997-11-21,40.11,-75.9575,Google,2210,27
1658,Aida Schneider,aida.schneider@gmail.com,Dewy Rose,GA,30634,1995-03-06,34.2383,-82.8547,Affiliate,2434,29
1659,Caleigh Hodkiewicz,caleigh-hodkiewicz@yahoo.com,Monroe,GA,30656,1960-04-03,33.929,-83.6783,Google,2415,64
1660,Tyrell Nikolaus,tyrell.nikolaus@gmail.com,Hammond,NY,13646,1968-12-31,44.454,-75.5898,Twitter,2760,56
1661,Marques Koch,koch.marques@yahoo.com,Pine City,MN,55063,1997-02-07,45.8028,-92.7681,Google,2998,27
1662,Clay Pfannerstill,clay-pfannerstill@gmail.com,Fort Bridger,WY,82933,1992-01-10,41.0615,-110.536,Facebook,2613,32
1663,Abdiel Heathcote,heathcote.abdiel@gmail.com,Borrego Springs,CA,92004,1964-03-02,33.0969,-116.133,Affiliate,3071,60
1664,Leonor Mitchell,leonor.mitchell@gmail.com,Rudyard,MI,49780,1981-07-10,46.311,-84.8021,Organic,2348,43
1665,Henriette Hane,henriette-hane@hotmail.com,Chico,CA,95928,1971-06-05,39.8093,-121.742,Twitter,2983,53
1666,Minnie Cremin,minnie.cremin@hotmail.com,Langsville,OH,45741,1986-04-06,39.0243,-82.2629,Organic,2461,38
1667,Delaney Gerhold,gerhold-delaney@hotmail.com,Rensselaer,IN,47978,1986-12-25,40.9008,-86.998,Google,2813,38
1668,Aglae Rutherford,aglae.rutherford@hotmail.com,Gilson,IL,61436,1958-07-10,40.8105,-90.2667,Facebook,2558,66
1669,Gunner Hodkiewicz,hodkiewicz.gunner@yahoo.com,Roundup,MT,59072,1960-08-27,46.6261,-108.612,Facebook,3182,64
1670,Lonnie Beier,lonnie.beier@hotmail.com,LaCrosse,WA,99143,1978-04-06,46.8555,-117.8,Organic,3090,46
1671,Howell Morissette,morissette.howell@yahoo.com,Youngstown,FL,32466,1969-01-04,30.3724,-85.4373,Google,3044,55
1672,Elisa Grady,elisa-grady@yahoo.com,Chiloquin,OR,97624,1991-02-08,42.5956,-121.743,Google,3211,33
1673,Dario Goldner,goldner-dario@yahoo.com,Argonne,WI,54511,1977-01-25,45.672,-88.9358,Facebook,3058,47
1674,Erwin Wilderman,erwin.wilderman@yahoo.com,New Brockton,AL,36351,1965-06-12,31.3301,-85.974,Twitter,2987,59
1675,Marlin O'Conner,marlin.o.conner@yahoo.com,Hazel Green,KY,41332,1972-12-28,37.7946,-83.4016,Facebook,2368,52
1676,Ramiro Shields,shields.ramiro@gmail.com,Marlboro Township,NJ,7746,1993-05-01,40.2841,-74.2303,Organic,2294,31
1677,Lacey Mitchell,mitchell-lacey@gmail.com,Burlington,IA,52601,1967-09-25,40.9641,-91.0259,Twitter,2818,57
1678,Donato Padberg,padberg-donato@hotmail.com,Nelsonville,OH,45764,1976-06-01,39.5168,-82.2259,Organic,2358,48
1679,Cyrus Cummerata,cyrus-cummerata@yahoo.com,Old Fields,WV,26845,1991-02-25,39.2393,-79.0159,Affiliate,2676,33
1680,Mariano Botsford,mariano.botsford@yahoo.com,Silverthorne,CO,80498,1996-05-07,39.7299,-106.171,Facebook,3065,28
1681,Gino Kuhic,gino.kuhic@gmail.com,Charlotte,IA,52731,1968-07-04,41.9823,-90.4063,Google,2386,56
1682,Viva Zboncak,viva.zboncak@gmail.com,Jordan,MT,59337,1992-04-20,46.9823,-107.281,Affiliate,2817,32
1683,Margaret Kshlerin,kshlerin.margaret@hotmail.com,Shohola,PA,18458,1960-12-28,41.4528,-74.9945,Google,2142,64
1684,Camila Pagac,pagac-camila@yahoo.com,Plattsburgh,NY,12901,1977-07-01,44.733,-73.4082,Affiliate,2652,47
1685,Micheal Lang,lang-micheal@gmail.com,Monticello,WI,53570,1982-05-19,42.7652,-89.5982,Google,2696,42
1686,Malvina Effertz,malvina.effertz@yahoo.com,Fort Wayne,IN,46816,1991-06-06,40.9978,-85.0924,Organic,3066,33
1687,Santa Schimmel,schimmel-santa@gmail.com,Waynoka,OK,73860,1976-05-11,36.5902,-98.8047,Affiliate,2905,48
1688,Kenna Walter,kenna-walter@hotmail.com,Morrisonville,IL,62546,1959-06-16,39.3428,-89.4202,Facebook,2594,65
1689,Aliya Goodwin,goodwin.aliya@gmail.com,Rocky Mount,NC,27803,1977-08-14,35.9029,-77.8468,Organic,2693,47
1690,Sterling Feil,feil.sterling@gmail.com,Hayward,WI,54843,1975-07-03,45.9727,-91.1341,Twitter,2542,49
1691,Johnnie Glover,johnnie-glover@hotmail.com,Corinne,UT,84307,1988-05-05,41.4098,-112.431,Twitter,2554,36
1692,Jennifer Klocko,jennifer-klocko@hotmail.com,Olive Branch,MS,38654,1964-01-25,34.9943,-89.7762,Google,2378,60
1693,Hulda Homenick,homenick.hulda@hotmail.com,Concho,AZ,85924,1970-12-08,34.4755,-109.596,Twitter,2737,54
1694,Rosalinda Stamm,rosalinda-stamm@gmail.com,Hayward,WI,54843,1981-02-03,46.0381,-91.0169,Facebook,2257,43
1695,Zena Wolf,wolf.zena@yahoo.com,Mound City,KS,66056,1980-10-12,38.0882,-94.7918,Facebook,3121,44
1696,Jacky Jacobs,jacobs-jacky@gmail.com,Palmersville,TN,38241,1975-11-23,36.4898,-88.5697,Organic,2306,49
1697,Wilfred Schaden,wilfred-schaden@gmail.com,Arbuckle,CA,95912,1992-01-10,38.9833,-122.116,Organic,3085,32
1698,Malika Kuphal,malika-kuphal@hotmail.com,Blandford,MA,1008,1993-10-24,42.178,-72.9587,Organic,2931,31
1699,Domenico Bailey,domenico.bailey@yahoo.com,Wood,PA,16694,1965-07-27,40.1639,-78.1367,Facebook,2815,59
1700,Pete Reilly,pete.reilly@hotmail.com,Mount Eden,KY,40046,1967-06-16,38.0255,-85.1213,Organic,2656,57
1701,Lupe Konopelski,lupe-konopelski@hotmail.com,Sudan,TX,79371,1986-01-19,34.0997,-102.511,Organic,2397,38
1702,Eileen Hand,hand.eileen@gmail.com,Cato,WI,54230,1993-06-29,44.1551,-87.8751,Organic,2442,31
1703,Dorris Okuneva,okuneva-dorris@yahoo.com,Othello,WA,99344,1969-06-21,46.7883,-119.113,Twitter,2599,55
1704,Imani Cruickshank,cruickshank.imani@yahoo.com,Stantonsburg,NC,27883,1975-11-21,35.5157,-77.8258,Twitter,2736,49
1705,Larue Torp,torp-larue@yahoo.com,Bakersfield,CA,93307,1980-01-23,35.3018,-118.879,Facebook,2233,44
1706,Marley Cronin,cronin-marley@yahoo.com,Morganton,NC,28655,1975-08-08,35.6618,-81.5618,Facebook,2834,49
1707,Dennis Parisian,dennis.parisian@gmail.com,Albany,IN,47320,1991-01-21,40.2641,-85.2481,Organic,2264,33
1708,Anika Little,little-anika@hotmail.com,Dawson,AL,35963,1989-02-07,34.3692,-85.9097,Affiliate,2992,35
1709,Leanna Cremin,cremin-leanna@yahoo.com,Donnellson,IA,52625,1983-12-17,40.6399,-91.5378,Twitter,2667,41
1710,Emmalee Bruen,emmalee.bruen@yahoo.com,Nashua,MT,59248,1976-07-19,48.3676,-106.387,Organic,2458,48
1711,Marianna Heaney,marianna-heaney@gmail.com,Greenville,WV,24945,1995-03-10,37.5534,-80.6684,Organic,2361,29
1712,Marco Kihn,marco-kihn@hotmail.com,Saco,MT,59261,1964-08-06,48.5129,-107.451,Affiliate,3215,60
1713,Alvena Stehr,stehr.alvena@yahoo.com,Sweet Home,OR,97386,1972-06-21,44.3032,-122.693,Organic,2557,52
1714,Nikko Bartoletti,nikko.bartoletti@gmail.com,Richland,MO,65556,1996-09-10,37.9689,-92.4928,Organic,2504,28
1715,Dorcas Brakus,dorcas-brakus@gmail.com,Holdrege,NE,68949,1963-10-02,40.318,-99.3446,Affiliate,2794,61
1716,Rick Ernser,rick.ernser@hotmail.com,Onancock,VA,23417,1985-11-05,37.7456,-75.7388,Twitter,3201,39
1717,Lauretta Gislason,lauretta.gislason@yahoo.com,Pulaski,TN,38478,1961-07-06,35.2668,-87.0981,Twitter,2745,63
1718,Dedrick Strosin,strosin.dedrick@yahoo.com,Ninilchik,AK,99639,1978-10-08,60.0419,-151.312,Google,2358,46
1719,America Mayer,america-mayer@hotmail.com,White Lake,WI,54491,1960-08-13,45.1751,-88.8182,Facebook,2134,64
1720,Paul Ortiz,paul-ortiz@hotmail.com,Cisco,TX,76437,1989-08-25,32.3732,-98.9501,Organic,2731,35
1721,Faye Denesik,denesik-faye@gmail.com,Portland,MI,48875,1994-07-27,42.886,-84.9869,Facebook,2798,30
1722,Rex Smitham,rex.smitham@gmail.com,Lamar,MS,38642,1988-12-01,34.9345,-89.4021,Facebook,2673,36
1723,Rozella Weber,rozella-weber@yahoo.com,Bowie,TX,76230,1970-04-25,33.6786,-97.8831,Google,2510,54
1724,Delmer Ledner,delmer-ledner@hotmail.com,Hastings,MI,49058,1982-12-02,42.5489,-85.1945,Affiliate,2871,42
1725,Stanley Watsica,watsica.stanley@hotmail.com,Kalona,IA,52247,1960-01-18,41.5278,-91.7254,Organic,2828,64
1726,Zane Romaguera,romaguera.zane@hotmail.com,Morrison,TN,37357,1958-10-23,35.6194,-85.9226,Twitter,2674,66
1727,Estefania Goyette,estefania.goyette@yahoo.com,South Mills,NC,27976,1983-09-09,36.3993,-76.2899,Google,2144,41
1728,Braeden Corwin,braeden.corwin@gmail.com,Spencer,VA,24165,1959-04-03,36.5621,-80.0153,Affiliate,2868,65
1729,Cordelia Stokes,stokes.cordelia@yahoo.com,Lansford,ND,58750,1989-02-26,48.5784,-101.343,Organic,2318,35
1730,Stewart Sawayn,stewart.sawayn@gmail.com,Hayward,WI,54843,1972-03-13,46.1445,-91.3723,Google,2571,52
1731,Ricky Senger,senger.ricky@hotmail.com,Ray,MI,48096,1993-08-15,42.7472,-82.9001,Facebook,2253,31
1732,Kirsten Reichel,reichel.kirsten@yahoo.com,Rochester,IN,46975,1998-02-11,41.1136,-86.3823,Google,2484,26
1733,Adrianna Larson,larson-adrianna@gmail.com,Penrose,CO,81240,1997-07-21,38.541,-105.031,Twitter,2270,27
1734,Art Graham,art-graham@yahoo.com,Lenoir,NC,28645,1985-11-27,36.0811,-81.576,Facebook,2181,39
1735,Tyson Lynch,lynch.tyson@gmail.com,Grenora,ND,58845,1960-02-02,48.5178,-103.847,Twitter,2740,64
1736,Joaquin Franecki,joaquin-franecki@yahoo.com,Wheeler,TX,79096,1990-08-20,35.3585,-100.307,Google,2640,34
1737,Merritt Walker,merritt.walker@yahoo.com,Burbank,WA,99323,1964-12-22,46.1713,-118.888,Organic,2960,60
1738,Brandyn Douglas,douglas-brandyn@gmail.com,Linn Creek,MO,65052,1959-06-24,37.9989,-92.6514,Organic,3072,65
1739,Alexandrine Rosenbaum,alexandrine-rosenbaum@gmail.com,Glencoe,MN,55336,1977-12-22,44.7877,-94.2854,Google,2550,47
1740,Charity Quitzon,quitzon.charity@yahoo.com,Winter Garden,FL,34787,2000-01-06,28.3754,-81.6495,Twitter,2507,24
1741,Hudson Larkin,hudson.larkin@hotmail.com,Sterling Heights,MI,48313,1959-03-18,42.6135,-82.9754,Affiliate,2911,65
1742,Antwan Schmeler,antwan.schmeler@hotmail.com,Bethel Springs,TN,38315,1985-10-09,35.2299,-88.7113,Google,2435,39
1743,Darlene Terry,terry.darlene@gmail.com,Polk City,FL,33868,1993-09-01,28.2968,-81.8464,Twitter,2292,31
1744,Abe Konopelski,konopelski-abe@hotmail.com,Williams,MN,56686,1962-12-06,48.9418,-94.922,Twitter,2183,62
1745,Elnora Effertz,effertz-elnora@yahoo.com,Hope Hull,AL,36043,1985-12-15,32.1462,-86.4069,Organic,2806,39
1746,David Hettinger,hettinger.david@yahoo.com,Fort Pierce,FL,34951,1996-05-13,27.4721,-80.431,Twitter,2281,28
1747,Triston Nitzsche,nitzsche-triston@hotmail.com,Vicksburg,MS,39180,1994-12-24,32.2702,-90.9108,Facebook,2215,30
1748,Evans Bins,bins-evans@hotmail.com,Chickamauga,GA,30707,1965-10-08,34.8769,-85.248,Google,2980,59
1749,Ivy Koelpin,ivy.koelpin@yahoo.com,Calumet,OK,73014,1990-10-19,35.5363,-98.2195,Facebook,2989,34
1750,Troy Pacocha,pacocha.troy@yahoo.com,Carlyle,IL,62231,1961-01-22,38.6163,-89.3774,Google,2950,63
1751,Theresia Russel,theresia-russel@gmail.com,Corsica,SD,57328,1973-11-13,43.4144,-98.6474,Google,2244,51
1752,Alaina Howell,alaina-howell@gmail.com,Addison,AL,35540,1983-05-03,34.2712,-87.1797,Facebook,2395,41
1753,Leone Littel,leone-littel@gmail.com,Silver City,NM,88061,1963-01-09,32.8622,-108.586,Facebook,2146,61
1754,Zora Schamberger,schamberger-zora@gmail.com,Blackstone,VA,23824,1967-10-17,37.1885,-77.9081,Affiliate,2365,57
